*	h1		h2		h3		h4		h5		h6		h7		h8		h9		h10		h11		h12		h13		h14		h15		h16		h17		h18		h19		h20		h21		h22		h23		h24
	1		2		3		4		5		6		7		8		9		10		11		12		13		14		15		16		17		18		19		20		21		22		23		24
as11	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731	8.178925731
as12	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148	8.284515148
as13	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878	8.392847878
as14	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874	8.511595874
as15	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582	8.631832582
as16	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251	8.722663251
as17	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611	8.817166611
as18	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375	8.896367375
as19	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343	9.053948343
as20	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128	9.137946128
as21	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209	9.249164209
as22	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165	9.356395165
as23	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056	9.457286056
as24	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357	9.560109357
as25	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514	9.668274514
as26	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408	9.809338408
as27	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801	9.885668801
as28	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709	9.985966709
as29	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939	10.12543939
as30	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593	10.2018593
as31	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371	10.31712371
as32	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113	10.4191113
as33	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288	10.54141288
as34	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863	10.63694863
as35	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311	10.74487311
as36	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735	10.85936735
as37	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226	10.97413226
as38	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901	11.08314901
as39	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363	11.19185363
as40	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059	11.28612059
as41	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771	11.38055771
as42	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795	11.52713795
as43	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699	11.61850699
as44	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595	11.72190595
as45	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522	11.85197522
as46	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852	11.92980852
as47	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197	12.05221197
as48	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963	12.16660963
as49	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744	12.24863744
as50	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554	12.38823554
as51	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217	12.47177217
as52	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043	12.56262043
as53	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436	12.69358436
as54	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812	12.79373812
as55	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822	12.91364822
as56	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993	13.01405993
as57	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786	13.11786786
as58	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567	13.2083567
as59	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151	13.33590151
as60	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658	13.42471658
as61	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833	13.5378833
as62	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716	13.65169716
as63	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782	13.77715782
as64	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118	13.86835118
as65	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314	14.00733314
as66	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613	14.09781613
as67	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387	14.18086387
as68	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892	14.3014892
as69	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568	14.40432568
as70	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175	14.53278175
as71	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125	14.62015125
as72	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004	14.75933004
as73	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297	14.85808297
as74	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551	14.95727551
as75	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639	15.0485639
as76	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787	15.15707787
as77	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149	15.29148149
as78	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762	15.40036762
as79	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363	15.50641363
as80	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874	15.56858874
as81	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463	15.67887463
as82	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642	15.81085642
as83	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435	15.83290435
as84	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126	16.0189126
as85	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079	16.10481079
as86	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963	16.21488963
as87	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303	16.24138303
as88	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874	16.36813874
as89	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564	16.5848564
as90	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212	16.66186212
as91	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347	16.77080347
as92	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626	16.85515626
as93	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954	16.95307954
